title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend,lifecycle_stage,is_simulated,core_fan_ratio,sentiment_score,sentiment_intensity,growth_potential,conversion_difficulty,IP_Score,abstract_sentiment,Grade
大华恩仇引,梅远尘,武侠仙侠,,连载,Zongheng,1144710,378382,25908,46,328,0,Maturity,0,0.0008668465549456,0.4686109868136534,0.0627780263726932,0.0,0.8,40.1,0.5,C
校园修仙武神,天山剑主,都市,,连载,Zongheng,4784447,3583508,367646,77,32,0,Maturity,0,8.929794790525152e-06,0.6611860519494895,0.3223721038989791,0.0,0.2,40.2,0.5,C
长宁帝军,知白,历史,,完结,Zongheng,5323806,260838759,23363296,9217,2486,0,Maturity,0,9.530792126139537e-06,0.8045853154128741,0.6091706308257483,0.0,0.5,55.6,0.5,C
十方乾坤,神出古异,武侠仙侠,,完结,Zongheng,5602605,24553347,78649,118,733,0,Maturity,0,2.985336256383447e-05,0.4533206592772581,0.0933586814454837,0.0,0.8,41.0,0.5,C
末世无限吞噬,风雨神话,科幻,,完结,Zongheng,3534749,4249902,13227,45,291,0,Maturity,0,6.847215101144661e-05,0.5,0.0,0.0,0.5,40.2,0.5,C
人间最得意,平生未知寒,武侠仙侠,,完结,Zongheng,3143926,2862192,21051,201,636,5,Maturity,0,0.0002222072375971,0.7461006711959628,0.4922013423919256,0.0002375071252137,0.8,40.3,0.5,C
匠心,沙包,都市,,完结,Zongheng,2712125,2176227,151172,35,219,40,Maturity,0,0.0001006328381033,0.5,0.0,0.0002645975141063,0.2,40.2,0.5,C
大魏王侯,淡墨青衫,历史,,完结,Zongheng,2180628,1016855,97486,33,118,0,Maturity,0,0.0001160439629603,0.56779960348096,0.13559920696192,0.0,0.5,40.1,0.5,C
寻龙迷踪,唐家太公,武侠仙侠,,完结,Zongheng,3191583,141516,4142,165,143,0,Maturity,0,0.001010479306373,0.5,0.0,0.0,0.8,40.1,0.5,C
剑骨,会摔跤的熊猫,武侠仙侠,,完结,Zongheng,4552177,7898658,82676,73,941,0,Maturity,0,0.000119134146695,0.2598999670254617,0.4802000659490766,0.0,0.8,40.5,0.5,C
一剑独尊,青鸾峰上,玄幻奇幻,,完结,Zongheng,9540676,423149519,20514786,1560,14013,10,Maturity,0,3.311595390678926e-05,0.699382643501387,0.398765287002774,4.874532696829852e-07,0.8,62.2,0.5,C
重生之低调大亨,易水寒春秋,都市,,完结,Zongheng,4795811,3256052,46289,43,81,1,Maturity,0,2.487674494241955e-05,0.5,0.0,2.1602937999567946e-05,0.2,40.1,0.5,C
大侠萧金衍,三观犹在,武侠仙侠,,完结,Zongheng,2132145,5631235,81639,167,462,0,Maturity,0,8.204237932844584e-05,0.6326832694842639,0.2653665389685278,0.0,0.8,40.3,0.5,C
碧海风云之谋定天下,明海山,历史,,完结,Zongheng,1571407,442209,97350,116,65,0,Maturity,0,0.0001469889871328,0.6802187361342881,0.3604374722685761,0.0,0.5,40.1,0.5,C
医流武神,潇铭,都市,,完结,Zongheng,6243629,3866023,51053,3290,767,0,Maturity,0,0.00019839504359,0.5985142562295608,0.1970285124591215,0.0,0.2,40.8,0.5,C
太平客栈,莫问江湖,武侠仙侠,,完结,Zongheng,5924926,6361185,43783,78,503,0,Maturity,0,7.907330488371194e-05,0.8771345491232182,0.7542690982464364,0.0,0.8,40.4,0.5,C
决不能怂,心情马甲,玄幻奇幻,,完结,Zongheng,2352750,116069,12329,276,39,0,Maturity,0,0.0003360041354355,0.6231106157431987,0.2462212314863974,0.0,0.8,40.1,0.5,C
流浪之城,天府酒客,科幻,,完结,Zongheng,2223360,835532,48213,186,127,0,Maturity,0,0.0001519987840097,0.4857895916473297,0.0284208167053404,0.0,0.5,40.1,0.5,C
吞海,他曾是少年,玄幻奇幻,,完结,Zongheng,2217755,1143925,19031,32,173,0,Maturity,0,0.0001512335588141,0.5296976047858193,0.0593952095716385,0.0,0.8,40.1,0.5,C
市井之徒,对井当歌,都市,,完结,Zongheng,4174891,1605683,21936,180,169,0,Maturity,0,0.0001052510954832,0.163611197803788,0.6727776043924238,0.0,0.2,40.1,0.5,C
仙穹之巅,勿问今生,玄幻奇幻,,完结,Zongheng,2300306,47026,4897,83,16,0,Maturity,0,0.000340230080592,0.7357461055359844,0.4714922110719688,0.0,0.8,40.0,0.5,C
北宋柱国,布衣相卿,历史,,完结,Zongheng,899869,147201,916,37,6,0,Maturity,0,4.0760315756579394e-05,0.6843675389994164,0.3687350779988327,0.0,0.5,40.0,0.5,C
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284737,105268,494,678,49,Maturity,0,0.0005277340593957,0.8378904018765465,0.675780803753093,0.0004654741661837,0.5,40.3,0.5,C
都市超级医生,老黄羽,都市,,完结,Zongheng,2531470,54299574,787268,55,493,0,Maturity,0,9.079260749278423e-06,0.5017226992385595,0.0034453984771189,0.0,0.2,42.1,0.5,C
跃马大明,纸花船,历史,,完结,Zongheng,3897882,1370332,23923,34,65,0,Maturity,0,4.743372596295937e-05,0.6287287772575619,0.2574575545151238,0.0,0.5,40.1,0.5,C
帝世无双,雨暮浮屠,玄幻奇幻,,完结,Zongheng,9853385,66915807,905281,116,504,0,Maturity,0,7.531852563149204e-06,0.931891774143242,0.8637835482864837,0.0,0.8,42.6,0.5,C
时空法则,千方明灭,玄幻奇幻,,连载,Zongheng,1405652,2200492,225588,31,14,40,Maturity,0,6.362210650067962e-06,0.5,0.0,0.0001773136101494,0.8,40.1,0.5,C
猎天争锋,睡秋,玄幻奇幻,,完结,Zongheng,6360220,13163714,526838,178,444,110,Maturity,0,3.372908027862955e-05,0.4598050217497818,0.0803899565004364,0.0002087924394359,0.8,40.7,0.5,C
长风一梦入轮回,悟道心,武侠仙侠,,完结,Zongheng,1054257,17827359,38972,369,297,0,Maturity,0,1.6659785857244145e-05,0.6421800144375692,0.2843600288751384,0.0,0.8,40.7,0.5,C
万象天劫,西门小陆,玄幻奇幻,,完结,Zongheng,1694946,318996,24620,1520,187,0,Maturity,0,0.000586212409521,0.5371386463554256,0.0742772927108512,0.0,0.8,40.3,0.5,C
盖世,逆苍天,玄幻奇幻,,完结,Zongheng,6387336,52250841,6602788,176,785,32,Maturity,0,1.5023681340867196e-05,0.5752019928674802,0.1504039857349604,4.846436861756448e-06,0.8,43.4,0.5,C
修真大福星,渡血古巫,武侠仙侠,,完结,Zongheng,3785066,96695,16595,163,70,0,Maturity,0,0.0007239182592868,0.6544658438587773,0.3089316877175545,0.0,0.8,40.0,0.5,C
巅峰仙道,寒梅惊雪,玄幻奇幻,,完结,Zongheng,6667238,964127,15732,205,319,0,Maturity,0,0.0003308689302665,0.2348228070260006,0.5303543859479987,0.0,0.8,40.1,0.5,C
超自然事务管理局,菲硕莫薯,都市,,完结,Zongheng,3710339,454417,3009,72,48,0,Maturity,0,0.000105629618545,0.5942532197751578,0.1885064395503155,0.0,0.2,40.0,0.5,C
裁决之主,暴怒唐三藏,奇闻异事,,完结,Zongheng,881408,103678,5941,32,27,0,Maturity,0,0.0002604191784257,0.6035532644869306,0.2071065289738611,0.0,0.5,40.0,0.5,C
白夜浮生录,夜厌白,N次元,,连载,Zongheng,5809661,166682,87398,50,51,315,Maturity,0,0.0003059700149385,0.5,0.0,0.0036041602306662,0.5,40.0,0.5,C
浑天记,十二子南申,武侠仙侠,,完结,Zongheng,3885608,3911630,203608,62,421,0,Maturity,0,0.000107627738915,0.7007931994974733,0.4015863989949466,0.0,0.8,40.3,0.5,C
无敌混沌钟,夜猫袈腊,玄幻奇幻,,完结,Zongheng,1034881,102191,6547,57,90,0,Maturity,0,0.0008806951620479,0.6428055423930272,0.2856110847860544,0.0,0.8,40.0,0.5,C
道易天下,被水煮的青蛙,武侠仙侠,,完结,Zongheng,3068058,867629,12926,145,46,0,Maturity,0,5.301799154017265e-05,0.5637534598490737,0.1275069196981473,0.0,0.8,40.1,0.5,C
悍卒斩天,三青色,玄幻奇幻,,完结,Zongheng,7601265,4890705,21420,1490,141,0,Maturity,0,2.883019343219568e-05,0.5,0.0,0.0,0.8,40.4,0.5,C
带着女儿闯末世,松果不是果,科幻,,完结,Zongheng,1097262,50818,1259,54,42,0,Maturity,0,0.0008264625435368,0.6351404519270591,0.2702809038541183,0.0,0.5,40.0,0.5,C
无尽海图,道三生,玄幻奇幻,,完结,Zongheng,2583784,530859,18787,45,168,0,Maturity,0,0.0003164676185811,0.703132560921765,0.40626512184353,0.0,0.8,40.1,0.5,C
神亡禁曲,天下唯剑,科幻,,连载,Zongheng,1957531,79823,7127,67,14,0,Maturity,0,0.0001753858488675,0.5598285981172098,0.1196571962344195,0.0,0.5,40.0,0.5,C
囚仙问道,一只只蛛,武侠仙侠,,完结,Zongheng,1036380,5718,4235,33,26,0,Maturity,0,0.0045462493442909,0.7753752018895866,0.5507504037791733,0.0,0.8,40.0,0.5,C
笑踏江湖,风萧月寒,武侠仙侠,,完结,Zongheng,1115568,18968,1780,361,19,0,Maturity,0,0.0010016342453476,0.6163450397127729,0.2326900794255457,0.0,0.8,40.1,0.5,C
龙武星魂,不老鱼,玄幻奇幻,,完结,Zongheng,1285676,78629,9587,68,20,0,Maturity,0,0.0002543558438255,0.7024870194962815,0.4049740389925629,0.0,0.8,40.0,0.5,C
永生才能不灭,千年浩劫,武侠仙侠,,完结,Zongheng,2706332,229943,2527,1525,150,0,Maturity,0,0.0006523327418849,0.5686841023387555,0.1373682046775111,0.0,0.8,40.3,0.5,C
追星逐月,金日昆仑,武侠仙侠,,完结,Zongheng,1570669,344697,11641,61,310,0,Maturity,0,0.0008993379712095,0.5,0.0,0.0,0.8,40.1,0.5,C
灯影山河,长安肆少,都市,,完结,Zongheng,725650,452479,66233,66,20,0,Maturity,0,4.42008486562942e-05,0.7539904750235568,0.5079809500471135,0.0,0.2,40.0,0.5,C
踏破太古,易水川,玄幻奇幻,,完结,Zongheng,2614930,246138,11613,230,66,0,Maturity,0,0.0002681411722644,0.6535365762933559,0.3070731525867118,0.0,0.8,40.1,0.5,C
空山剑雨,莫白1,玄幻奇幻,,完结,Zongheng,1239564,362985,4738,44,46,0,Maturity,0,0.0001267266506146,0.6173455379886431,0.2346910759772862,0.0,0.8,40.0,0.5,C
大厨小婿,烟斗老哥,都市,,完结,Zongheng,3961788,9796508,83910,6202,0,0,Maturity,0,0.0,0.472950899095038,0.0540982018099239,0.0,0.2,41.2,0.5,C
天地战记,晴天鱼米,玄幻奇幻,,完结,Zongheng,2005676,417202,5771,63,180,0,Maturity,0,0.0004314446444536,0.5563616297148062,0.1127232594296123,0.0,0.8,40.1,0.5,C
九元咒,第一只孤鸿,玄幻奇幻,,完结,Zongheng,1038302,21106,1131,47,19,0,Maturity,0,0.0009001752972947,0.6080209285373819,0.2160418570747637,0.0,0.8,40.0,0.5,C
超源心域,心域,玄幻奇幻,,完结,Zongheng,1057682,10675,5045,58,12,0,Maturity,0,0.0011240164855751,0.7522528346074656,0.5045056692149312,0.0,0.8,40.0,0.5,C
汴京异闻录,时亦逢,玄幻奇幻,,完结,Zongheng,1005936,6335,1073,31,7,0,Maturity,0,0.0011047979797979,0.8064145418037717,0.6128290836075434,0.0,0.8,40.0,0.5,C
凶灵秘闻录,北极猎手,奇闻异事,,完结,Zongheng,9852661,3155722,71914,73,495,11,Maturity,0,0.000156857873774,0.9922559033828002,0.9845118067656004,0.0001529583536119,0.5,40.3,0.5,C
安启群侠录,一手闲人,武侠仙侠,,完结,Zongheng,642580,27616,3319,184,44,0,Maturity,0,0.0015932215664264,0.6300008502792206,0.2600017005584412,0.0,0.8,40.0,0.5,C
元武星空,柚子老君,玄幻奇幻,,完结,Zongheng,476798,1574,367,45,26,0,Maturity,0,0.0165079365079365,0.8301491749251277,0.6602983498502555,0.0,0.8,40.0,0.5,C
十三皇子,壹两二锅头,历史,,完结,Zongheng,1309495,239218,8740,77,107,0,Maturity,0,0.0004472888859162,0.5,0.0,0.0,0.5,40.0,0.5,C
超品赘婿,了无忧,都市,,完结,Zongheng,2000315,660935,6370,84,38,0,Maturity,0,5.7494220317852255e-05,0.6356089828004148,0.2712179656008295,0.0,0.2,40.0,0.5,C
风吹春又生,文念,历史,,完结,Zongheng,284642,127134,4787,277,275,0,Maturity,0,0.002163055020254,0.7345252522976868,0.4690505045953737,0.0,0.5,40.1,0.5,C
诗剑飘香,西江清月,武侠仙侠,,完结,Zongheng,1035359,32664,4667,163,133,0,Maturity,0,0.0040716363079748,0.5950788550404644,0.1901577100809288,0.0,0.8,40.1,0.5,C
我老婆是宇宙之心,倔强的小白鼠,玄幻奇幻,,完结,Zongheng,1642139,53972,2698,63,30,0,Maturity,0,0.0005558334722917,0.5865091165733094,0.1730182331466188,0.0,0.8,40.0,0.5,C
天道新主,怪异的芒果,玄幻奇幻,,完结,Zongheng,412296,25641,1941,513,0,0,Maturity,0,0.0,0.6157875695324532,0.2315751390649063,0.0,0.8,40.1,0.5,C
暴力书生,书生煮酒,玄幻奇幻,,完结,Zongheng,477326,19382,366,47,94,0,Maturity,0,0.0048496104834133,0.6347833372216096,0.2695666744432192,0.0,0.8,40.0,0.5,C
通天鸿徒,苏D健身,玄幻奇幻,,完结,Zongheng,1526540,76110,5886,90,123,0,Maturity,0,0.0016160607533733,0.6202649337708037,0.2405298675416074,0.0,0.8,40.0,0.5,C
御魔老祖,直八,武侠仙侠,,完结,Zongheng,523121,13423,1905,118,48,0,Maturity,0,0.0035756853396901,0.6462154948269069,0.2924309896538137,0.0,0.8,40.0,0.5,C
山海三国志,木木归林,历史,,完结,Zongheng,1198756,16829,983,35,20,0,Maturity,0,0.0011883541295306,0.659180908802354,0.318361817604708,0.0,0.5,40.0,0.5,C
剑仙在此,乱世狂刀,玄幻奇幻,,完结,Zongheng,5102580,96128160,10135716,18964,2894,36,Maturity,0,3.0105641987679343e-05,0.694701271344242,0.3894025426884839,3.5517960890186654e-06,0.8,48.7,0.5,C
巅峰之纪,把水问青天,科幻,,完结,Zongheng,1235791,420649,25433,504,36,0,Maturity,0,8.558183763223582e-05,0.6861891878698776,0.3723783757397552,0.0,0.5,40.1,0.5,C
仙游四海,梦之忧伤,武侠仙侠,,完结,Zongheng,1323097,65880,6434,42,184,0,Maturity,0,0.0027929144973512,0.6395836836316596,0.2791673672633192,0.0,0.8,40.1,0.5,C
世界探宝异闻录,轻雨初晨,奇闻异事,,完结,Zongheng,1081691,32827,7478,114,20,0,Maturity,0,0.0006092360180333,0.5996632251382296,0.1993264502764591,0.0,0.5,40.0,0.5,C
魔法丹师,口回品,玄幻奇幻,,完结,Zongheng,1013591,13029,129,32,2,0,Maturity,0,0.000153491941673,0.7800824706733315,0.560164941346663,0.0,0.8,40.0,0.5,C
这个世界很危险,叶知风,武侠仙侠,,完结,Zongheng,4390100,4141713,38563,64,67,0,Maturity,0,1.617687749564552e-05,0.5,0.0,0.0,0.8,40.2,0.5,C
遣返者的游戏,泓森,玄幻奇幻,,完结,Zongheng,2045940,18810972,2778938,59,768,0,Maturity,0,4.082723418932131e-05,0.6891607071786247,0.3783214143572493,0.0,0.8,41.4,0.5,C
边城诡事,洛疑,奇闻异事,,完结,Zongheng,729060,17034,1688,235,58,0,Maturity,0,0.0034047549163486,0.6432050925355258,0.2864101850710516,0.0,0.5,40.0,0.5,C
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14787195,91328588,204833,350,10066,969,Maturity,0,0.0001102174041033,0.5,0.0,0.0047306599490318,0.8,45.6,0.5,C
逐鹿客,君玉珩,历史,,完结,Zongheng,1149659,25888,1100,72,24,0,Maturity,0,0.0009270346479199,0.7344427337291852,0.4688854674583704,0.0,0.5,40.0,0.5,C
天网,蓝盔之恋,都市,,完结,Zongheng,2542585,40479,2557,55,6,0,Maturity,0,0.0001482213438735,0.7572481602296053,0.5144963204592106,0.0,0.2,40.0,0.5,C
赘婿出山,李闲鱼,都市,,完结,Zongheng,7860552,32106436,1861609,4675,1015,48,Maturity,0,3.161359823265347e-05,0.5273183170211644,0.0546366340423287,2.5784133089100297e-05,0.2,42.4,0.5,C
非洲酋长,更俗,都市,,完结,Zongheng,2042541,6975090,689615,7695,1166,0,Maturity,0,0.0001671662778306,0.5963095914555997,0.1926191829111994,0.0,0.2,41.8,0.5,C
全音阶狂潮,灵宇,都市,,连载,Zongheng,7285162,6187478,1317485,180,1218,116,Maturity,0,0.0001968491529425,0.6547484734384013,0.3094969468768025,8.804647639519509e-05,0.2,40.8,0.5,C
仙都,陈猿,玄幻奇幻,,连载,Zongheng,5841689,7245816,436470,554,617,131,Maturity,0,8.515257837728996e-05,0.6724247764048435,0.3448495528096871,0.0003001344877437,0.8,40.6,0.5,C
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122877749,10739808,77,15230,56,Maturity,0,0.00012394432678,0.3719206427200986,0.2561587145598026,5.214245430249272e-06,0.8,50.2,0.5,C
天道天骄,拈花一叶,玄幻奇幻,,连载,Zongheng,18297742,2213590,50708,617,77,0,Maturity,0,3.4785107095213164e-05,0.5113905001480945,0.022781000296189,0.0,0.8,40.2,0.5,C
祭炼山河,食堂包子,玄幻奇幻,,完结,Zongheng,6898752,411543996,33736783,63,589,0,Maturity,0,1.4311957027525295e-06,0.4999747028585911,5.05942828177286e-05,0.0,0.8,61.1,0.5,C
星辰之主,减肥专家,科幻,,连载,Zongheng,7896999,16788755,3523658,1034,3135,3032,Maturity,0,0.0001867321199974,0.5,0.0,0.0008604691884203,0.5,42.2,0.5,C
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339915388,3866818,1431,71219,7414,Maturity,0,0.0002095197872903,0.2827873294548069,0.4344253410903862,0.0019173382565876,0.8,70.0,0.5,B
最强狂兵,烈焰滔滔,都市,,完结,Zongheng,16822970,207730103,2622765,4592,13313,75,Maturity,0,6.408796675902112e-05,0.8203288566826461,0.6406577133652922,2.859576492908632e-05,0.2,51.5,0.5,C
天刑纪,曳光,武侠仙侠,,完结,Zongheng,4984428,2085596,187649,151,331,0,Maturity,0,0.0001587075547193,0.6741400414021713,0.3482800828043426,0.0,0.8,40.2,0.5,C
一世独尊,月如火,玄幻奇幻,,完结,Zongheng,7830380,28780517,243050,128,4467,8,Maturity,0,0.0001552091591958,0.0612470340803271,0.8775059318393457,3.291490263360365e-05,0.8,42.1,0.5,C
一剑倾国,一介白衣,武侠仙侠,,完结,Zongheng,4822439,696979,43265,133,210,0,Maturity,0,0.0003012998938276,0.5977379132062484,0.1954758264124967,0.0,0.8,40.1,0.5,C
最强逆袭,关中老人,都市,,完结,Zongheng,3950697,508948040,40672843,82,1850,0,Maturity,0,3.634948660702282e-06,0.8238466062743987,0.6476932125487973,0.0,0.2,66.1,0.5,C
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353687025,18733476,21143,158296,4119,Maturity,0,0.0004475595324777,0.7077269838410485,0.4154539676820969,0.0002198737586193,0.8,98.0,0.5,S
末日崛起,太极阴阳鱼,科幻,,连载,Zongheng,7991075,5553990,425137,156,372,7,Maturity,0,6.697886258728183e-05,0.5920269765060745,0.184053953012149,1.6465241874403135e-05,0.5,40.4,0.5,C
大明春色,西风紧,历史,,完结,Zongheng,3122995,10963566,537011,489,1990,0,Maturity,0,0.0001815102694223,0.7469858927228626,0.4939717854457253,0.0,0.5,41.0,0.5,C
元尊,天蚕土豆,玄幻奇幻,,完结,Zongheng,3792308,859615920,727911,121,17628,68,Maturity,0,2.0506832841687213e-05,0.3712483536090297,0.2575032927819406,9.34178856784886e-05,0.8,73.3,0.5,B
平天策,无罪,武侠仙侠,,完结,Zongheng,3026812,103751196,12674907,379,1674,0,Maturity,0,1.613475360674634e-05,0.5422977463749498,0.0845954927498995,0.0,0.8,46.6,0.5,C
踏星,随散飘风,科幻,,完结,Zongheng,17017670,130694667,1348831,1127,13277,40,Maturity,0,0.000101587924,0.987966457344204,0.9759329146884076,2.965528694455648e-05,0.5,48.1,0.5,C
骑士征程,我爱小豆,玄幻奇幻,,完结,Zongheng,10905704,12255100,189146,1154,1707,8,Maturity,0,0.0001392889377247,0.4700459628962687,0.0599080742074625,4.229514610329532e-05,0.8,41.0,0.5,C
狂暴逆袭,罗玛,玄幻奇幻,,连载,Zongheng,8090044,5413528,248187,167,874,0,Maturity,0,0.0001614473664036,0.5,0.0,0.0,0.8,40.5,0.5,C
帝道独尊,一叶青天,玄幻奇幻,,完结,Zongheng,7329541,12143213,88189,10989,1000,0,Maturity,0,8.235052103998168e-05,0.5765174198877779,0.1530348397755558,0.0,0.8,42.2,0.5,C
我不会武功,轻浮你一笑,玄幻奇幻,,完结,Zongheng,6811749,6251448,50624,80,324,41,Maturity,0,5.182798420014304e-05,0.5,0.0,0.0008098765432098,0.8,40.3,0.5,C
校园修仙武神,天山剑主,都市,,连载,Zongheng,4784447,3583512,367646,67,32,0,Maturity,0,8.929784822881903e-06,0.6611860519494895,0.3223721038989791,0.0,0.2,40.2,0.5,C
长宁帝军,知白,历史,,完结,Zongheng,5323806,260838777,23363296,7830,2486,0,Maturity,0,9.53079146843726e-06,0.8045853154128741,0.6091706308257483,0.0,0.5,55.4,0.5,C
十方乾坤,神出古异,武侠仙侠,,完结,Zongheng,5602605,24553349,78649,601,733,0,Maturity,0,2.9853360132120465e-05,0.4533206592772581,0.0933586814454837,0.0,0.8,41.1,0.5,C
匠心,沙包,都市,,完结,Zongheng,2712125,2176227,151172,1010,219,40,Maturity,0,0.0001006328381033,0.5,0.0,0.0002645975141063,0.2,40.3,0.5,C
寻龙迷踪,唐家太公,武侠仙侠,,完结,Zongheng,3191583,141516,4142,129,143,0,Maturity,0,0.001010479306373,0.5,0.0,0.0,0.8,40.1,0.5,C
剑骨,会摔跤的熊猫,武侠仙侠,,完结,Zongheng,4552177,7898658,82676,313,941,0,Maturity,0,0.000119134146695,0.2598999670254617,0.4802000659490766,0.0,0.8,40.6,0.5,C
一剑独尊,青鸾峰上,玄幻奇幻,,完结,Zongheng,9540676,423149549,20514786,1674,14013,10,Maturity,0,3.311595155897011e-05,0.699382643501387,0.398765287002774,4.874532696829852e-07,0.8,62.2,0.5,C
大侠萧金衍,三观犹在,武侠仙侠,,完结,Zongheng,2132145,5631235,81639,159,462,0,Maturity,0,8.204237932844584e-05,0.6326832694842639,0.2653665389685278,0.0,0.8,40.3,0.5,C
医流武神,潇铭,都市,,完结,Zongheng,6243629,3866030,51053,97,767,0,Maturity,0,0.0001983946843675,0.5985142562295608,0.1970285124591215,0.0,0.2,40.3,0.5,C
太平客栈,莫问江湖,武侠仙侠,,完结,Zongheng,5924926,6361186,43783,73,503,0,Maturity,0,7.907329245312235e-05,0.8771345491232182,0.7542690982464364,0.0,0.8,40.4,0.5,C
重启修仙纪元,步履无声,都市,,完结,Zongheng,3910116,10710163,5399512,64,179,0,Maturity,0,1.6713096083309275e-05,0.6815163183341209,0.3630326366682417,0.0,0.2,41.5,0.5,C
决不能怂,心情马甲,玄幻奇幻,,完结,Zongheng,2352750,116069,12329,72,39,0,Maturity,0,0.0003360041354355,0.6231106157431987,0.2462212314863974,0.0,0.8,40.0,0.5,C
流浪之城,天府酒客,科幻,,完结,Zongheng,2223360,835532,48213,126,127,0,Maturity,0,0.0001519987840097,0.4857895916473297,0.0284208167053404,0.0,0.5,40.1,0.5,C
市井之徒,对井当歌,都市,,完结,Zongheng,4174891,1605683,21936,164,169,0,Maturity,0,0.0001052510954832,0.163611197803788,0.6727776043924238,0.0,0.2,40.1,0.5,C
一剑画天,陈奀,武侠仙侠,,完结,Zongheng,1218809,17999,410,87,20,0,Maturity,0,0.0011111111111111,0.6192194094781512,0.2384388189563024,0.0,0.8,40.0,0.5,C
仙穹之巅,勿问今生,玄幻奇幻,,完结,Zongheng,2300306,47026,4897,157,16,0,Maturity,0,0.000340230080592,0.7357461055359844,0.4714922110719688,0.0,0.8,40.0,0.5,C
金币即是正义,盘古混沌,N次元,,完结,Zongheng,6845889,1284738,105268,140,678,49,Maturity,0,0.0005277336486243,0.8378904018765465,0.675780803753093,0.0004654741661837,0.5,40.3,0.5,C
